ID;ZONENUMBER;VRP_RU;ACCOUNTID;START_TIME;END_TIME;METHOD_;SAP_INITIATIONSOURCE;GPS;"(SUM((((CASE WHEN (0<BONUSPOINTSWRITEOFFSUM) THEN ((NVL(BONUSPOINTSWRITEOFFSUM,0))/100) ELSE ((NVL(BONUSPOINTSREFILLSUM,0))/100)"
1345901294;0503;Т497ВХ198;7552723;1775451060000;1775454660000;;yandex;;540
1345879409;4097;Х591НЕ977;25609713;1775432280000;1775434800000;;androidMobileApp;55.8705768,37.5101904;27.33
1345906569;4069;В771КН977;13901775;1775451840000;1775453640000;sbp;androidMobileApp;;20
1345905147;4169;Р036РТ40;12559803;1775451660000;1775452440000;sbp;iosMobileApp;;20
1345883474;6099;Р196СА198;7555761;1775422920000;1775443200000;;iosMobileApp;55.6986948299042,37.9114976688666;225.34
1345884973;3018;Р654НС68;102774;1775445120000;1775484720000;;parkomatika;;440
1345912723;8304;Р592НА790;21182656;1775452620000;1775452680000;;androidMobileApp;;6.33
1345877303;4219;К238ХС797;14673444;1775428440000;1775429220000;;androidMobileApp;55.6999997,37.6503296;12
1345904768;3103;Т783ВА977;492664;1775451600000;1775457060000;;iosMobileApp;55.758552365018,37.5525449075714;202.5
1345908708;4063;Е466МЕ977;185927;1775452080000;1775452620000;;iosMobileApp;;5.33
1345897936;70008;В254НТ797;5778787;1775450400000;1775451120000;sbp;iosMobileApp;;22
1345870733;4293;В479ТЕ797;14760899;1775422920000;1775422980000;;androidMobileApp;55.7037583,37.5720033;1
1345875949;0301;М758НР134;4235963;1775422800000;1775428680000;bankCard;iosMobileApp;55.7266343607194,37.5809947598905;326.67
1345912332;0410;У448ВО977;1504023;1775452560000;1775454480000;;androidMobileApp;;240
1345905638;70025;А057ТС777;151983;1775451720000;1775453520000;;iosMobileApp;;300
1345909262;4165;В077ОР197;307408;1775452200000;1775452500000;;iosMobileApp;;6.67
1345880360;4031;Н218КМ977;1381918;1775434680000;1775435160000;;androidMobileApp;55.6119033,37.6176899;4.67
1345882191;0306;Х721РТ77;2429562;1775440320000;1775441460000;;iosMobileApp;;60
1345909056;4216;Т840ТЕ799;2006636;1775452140000;1775455740000;;androidMobileApp;;80
1345871431;4013;Е066СМ797;5198772;1775423280000;1775425080000;;iosMobileApp;55.9676755131696,37.4187139925981;20
1345905158;4222;В135СМ799;8806854;1775451660000;1775452260000;sbp;iosMobileApp;;12
1345883782;4053;Х505РК33;12157735;1775443620000;1775446860000;;androidMobileApp;55.6048617,37.7047583;35.33
1345876773;40101;А881РК797;8104871;1775427720000;1775428020000;;parkomatika;;2.67
1345871175;3219;С739ЕУ550;7767812;1775423100000;1775423520000;;yandex;;6
1345888621;4058;А295МС797;547048;1775447580000;1775447820000;;iosMobileApp;55.6598751666543,37.5375758484356;2
1345885726;70025;С777АС90;599592;1775445780000;1775450760000;;iosMobileApp;55.7468373339555,37.5554842273878;573.33
1345893325;4092;Т345КР76;6373367;1775449260000;1775458680000;sbp;androidMobileApp;;209.34
1345912311;60121;Н999ВР197;2241096;1775452560000;1775464260000;sbp;androidMobileApp;;130
1345872656;4244;Х250НС777;1435642;1775424060000;1775438640000;sbp;iosMobileApp;;486
1345874813;70018;Н427ОН799;3325654;1775425800000;1775426280000;;androidMobileApp;55.7379408,37.5237895;7
1345881036;0307;С432АЕ550;9184371;1775436720000;1775439840000;sbp;androidMobileApp;;346.66
1345870884;0407;А200ОО777;7891120;1775422980000;1775425680000;bankCard;iosMobileApp;55.7591237140998,37.584331264568;146.67
1345879958;3008;Е585РУ797;7878509;1775433480000;1775436240000;;androidMobileApp;55.7276427,37.6799529;30
1345892734;4007;У058АМ799;8579578;1775449140000;1775454000000;;androidMobileApp;;54
1345886522;34209;М028НС750;4618574;1775446440000;1775447100000;;androidMobileApp;55.9051879,37.7095496;5
1345877226;4216;Р240НТ46;6552448;1775428380000;1775435580000;bankCard;androidMobileApp;;120
1345896002;4083;У839ВУ799;4783276;1775449980000;1775450460000;;androidMobileApp;0,0;4.67
1345914305;4017;Х693МО30;13315934;1775452800000;1775456400000;;androidMobileApp;;40
1345879341;4042;М182ТН797;29489774;1775432160000;1775434080000;legalEntityAccount;sms;;62.01
1345871797;4033;К850ЕО550;2924654;1775423520000;1775423880000;;androidMobileApp;55.6718945,37.5940412;3.33
1345913240;4064;С463КХ797;2575457;1775452680000;1775456280000;;androidMobileApp;;40
1345887728;4017;С737ВХ250;8585289;1775447100000;1775486580000;bankCard;androidMobileApp;55.7465228,37.7215412;438.67
1345884887;4057;У200ВУ977;7548427;1775445060000;1775480460000;;androidMobileApp;55.6474115,37.5467182;393.33
1345905572;4025;Х077НВ198;3344109;1775451720000;1775451960000;;iosMobileApp;;2
1345891831;4214;К750ОХ797;178659;1775448840000;1775449020000;bankCard;androidMobileApp;;2
1345904224;3120;С877НХ797;10269570;1775451540000;1775455140000;;androidMobileApp;59.96379,30.3385041;98.33
1345882357;70016;В548НУ172;29819609;1775440800000;1775440920000;;iosMobileApp;55.7605087463126,37.5783879653065;0
1345897445;4247;У542НА790;16152229;1775450040000;1775450100000;;androidMobileApp;;2
1345911913;4119;С917ВО977;6377018;1775452500000;1775456100000;;androidMobileApp;;125
1345889766;4055;Х400ТВ797;6709301;1775448060000;1775448240000;;delimobil;;1.33
1345875533;4125;Х475КО799;16230611;1775426460000;1775428020000;;yandex;;25
1345889944;4058;К873НС797;112030;1775448120000;1775450880000;legalEntityAccount;androidMobileApp;55.6552017,37.4970517;30
1345905237;4059;Т311УА777;4810041;1775451660000;1775455260000;;androidMobileApp;;40
1345892237;4068;Х881АУ977;2118624;1775448960000;1775449440000;;androidMobileApp;55.6945318,37.5331516;4.67
1345885949;3105;Т795ММ199;1882181;1775446020000;1775449920000;;androidMobileApp;55.7838102,37.6435335;64
1345877421;42107;Х389ЕВ777;13703293;1775428620000;1775429460000;;iosMobileApp;55.9821183974752,37.4195285194373;13
1345898199;11203;М130ТС69;8502189;1775450460000;1775450700000;;androidMobileApp;55.4338458,37.7737647;2.5
1345891322;40113;Х932КК797;11519478;1775448660000;1775448780000;;legalEntitiesExternalApi;;0.67
1345894669;4035;С809НВ977;10641770;1775449680000;1775449740000;;androidMobileApp;;0.67
1345902427;4057;М759ОО797;11720051;1775451240000;1775485980000;;androidMobileApp;0,0;386
1345884271;0401;Р646АС550;10185592;1775444280000;1775445480000;bankCard;androidMobileApp;55.7333448,37.5855984;63.33
1345906180;0301;М728УР790;7260978;1775451780000;1775452020000;;iosMobileApp;;19
1345883115;0406;У469КВ977;344424;1775442540000;1775444280000;;iosMobileApp;55.7724618709476,37.6601916168494;93.33
1345910091;0303;Т827НВ77;6737589;1775452260000;1775455860000;;androidMobileApp;;380
1345872367;4092;Х627ТМ31;19469859;1775423880000;1775436360000;sbp;androidMobileApp;;276
1345892018;0401;О954НТ799;5741928;1775448900000;1775448960000;;androidMobileApp;55.7373914,37.5890561;3.33
1345890272;51201;А677СХ777;7617286;1775448300000;1775448900000;;androidMobileApp;;6
1345911167;4017;Х322КМ977;5095062;1775452380000;1775488200000;;iosMobileApp;;398
1345910557;0403;М892ВУ250;9636135;1775452320000;1775455800000;sbp;iosMobileApp;;435
1345906697;4055;К402КС799;2863057;1775451840000;1775452800000;;iosMobileApp;;10
1345896794;4222;В249РЕ777;8974081;1775450160000;1775450460000;;androidMobileApp;55.8071767,37.636195;4
1345897582;0306;Т703ВС197;515237;1775450340000;1775451240000;;androidMobileApp;55.7698509,37.6511624;46.67
1345886490;0402;К577ТЕ797;5571336;1775446380000;1775448300000;legalEntityAccount;androidMobileApp;;206.66
1345882956;3108;Т397КК977;15606766;1775442240000;1775442420000;legalEntityAccount;androidMobileApp;55.7417692,37.6890804;2
1345905535;4033;С210СХ77;85109;1775451720000;1775452080000;;yandex;;3.33
1345880912;0401;Н294КА977;6138854;1775436240000;1775436540000;;androidMobileApp;;13.33
1345894927;0301;К888ЕА190;28266;1775449740000;1775450100000;;androidMobileApp;45.045675,33.9755033;16.67
1345872494;4058;К610УВ797;11385867;1775423940000;1775427540000;;iosMobileApp;;40
1345906100;4227;Н399ХС790;4677532;1775451780000;1775458680000;bankCard;iosMobileApp;;153.33
1345892410;0301;В956ВТ323;6143277;1775449020000;1775455560000;;yandex;;561.33
1345901155;4067;А397АН550;8093093;1775451000000;1775451300000;;androidMobileApp;0,0;2.67
1345896192;8403;Е996УХ799;7366737;1775450040000;1775450280000;;iosMobileApp;55.7643626562806,37.6016587243692;10
1345875255;70039;Н825РА797;11519478;1775426160000;1775427000000;;legalEntitiesExternalApi;;173.33
1345885783;0313;М004ОО702;4944576;1775445840000;1775452200000;bankCard;iosMobileApp;;377
1345876950;4039;Р606КН82;11225879;1775422800000;1775428080000;;iosMobileApp;55.8753605,37.6632798333333;58
1345913339;40113;А937ХО199;961126;1775452680000;1775456280000;;iosMobileApp;;40
1345871903;60106;Т206ВА550;10599513;1775423580000;1775424060000;;androidMobileApp;55.5702519,37.5805105;4.67
1345889890;70034;Р621СР39;5940679;1775448120000;1775451660000;legalEntityAccount;androidMobileApp;;579.99
1345903545;60108;Х147НР37;6348479;1775451420000;1775451660000;;androidMobileApp;55.5364433,37.5354856;2
1345886151;42107;О144СВ198;13513527;1775446140000;1775454240000;;iosMobileApp;55.9690399169922,37.4172515869141;149.67
1345895337;0305;В197ЕО197;6275879;1775449500000;1775450700000;legalEntityAccount;androidMobileApp;;126.66
1345894895;4098;М113ВА977;3360766;1775449740000;1775451600000;;androidMobileApp;55.8619683,37.48675;20
1345894244;4098;К392НТ797;783183;1775449560000;1775451120000;;yandex;;16.67
1345896290;4213;Е754РА190;8996694;1775450100000;1775450700000;;androidMobileApp;55.7676549,37.5307613;9
1345897939;40110;А691АК122;16019793;1775450400000;1775450880000;;androidMobileApp;55.6770259,37.4481672;4.67
1345892405;3103;Н067ОА750;3692557;1775449020000;1775449320000;;yandex;;4
1345886346;4017;М530ЕМ799;8010462;1775446320000;1775473200000;;androidMobileApp;55.7461362,37.7223511;298.67
1345876538;4236;А191ТУ797;10174510;1775427480000;1775427660000;;iosMobileApp;55.7440911575353,37.4979379797434;2
1345882382;40110;В001СМ102;1672613;1775422800000;1775448060000;;androidMobileApp;55.7035587,37.4636013;280.67
1345882788;4297;Н587РА797;11519478;1775441880000;1775442060000;;legalEntitiesExternalApi;;2
1345873438;31101;В437КО76;10563302;1775424600000;1775445300000;;androidMobileApp;55.6877702,37.9005703;172
1345890130;0316;Е959ХК777;2915114;1775448240000;1775458080000;;androidMobileApp;55.7911803,37.6058336;870.67
1345901556;4021;У979ЕТ550;1212144;1775451120000;1775484120000;bankCard;iosMobileApp;;366.67
1345886581;0312;С121НА977;427814;1775446500000;1775448360000;;androidMobileApp;55.7784677,37.5746176;100
1345881503;6086;С131СС150;93256;1775438160000;1775442720000;;iosMobileApp;55.6043086378389,37.2956742984231;50
1345909995;4025;А253АУ977;2676767;1775452260000;1775455860000;;iosMobileApp;;40
1345883020;4059;Н945КУ790;9567264;1775442360000;1775445660000;;androidMobileApp;;36
1345875019;3119;Р789ОР799;2221605;1775425920000;1775426700000;;androidMobileApp;55.7134883,37.6223758;12
1345884620;0403;А739МВ977;6670201;1775444700000;1775446500000;legalEntityAccount;androidMobileApp;;200
1345912966;4077;Х667МТ797;3137463;1775452620000;1775456220000;sbp;iosMobileApp;;40
1345910803;4264;Е889ХО90;1819275;1775452380000;1775452680000;;androidMobileApp;;5.33
1345901095;4236;М428НЕ790;1401876;1775451000000;1775454600000;;iosMobileApp;;76.67
1345886572;3207;Н941РР797;930916;1775446440000;1775455860000;;iosMobileApp;55.7690172122503,37.6814929706654;180.67
1345895349;4088;В190МУ977;5269680;1775449860000;1775450040000;;androidMobileApp;;1.33
1345888181;0306;А472СМ799;640218;1775447340000;1775448000000;legalEntityAccount;iosMobileApp;55.7676684328679,37.6316284634409;33.33
1345879247;4034;Е458СН797;8137226;1775431920000;1775432220000;;parkomatika;;2.67
1345905013;1520;С355ХА198;9287977;1775451600000;1775455200000;;iosMobileApp;59.9296367051327,30.3597774393155;360
1345872241;4046;С908РР199;7824791;1775423820000;1775424240000;;yandex;;4
1345879663;4026;Х657СХ190;8453762;1775432760000;1775433780000;;androidMobileApp;0,0;10.67
1345880617;4093;У408УВ33;13515039;1775435400000;1775435700000;;androidMobileApp;55.6931351,37.558607;2.67
1345904402;4114;В393НН799;1357450;1775451540000;1775451960000;;androidMobileApp;55.7992772,37.5379281;9.33
1345872511;4007;С705ВТ977;852140;1775422800000;1775429340000;;iosMobileApp;55.7217375219873,37.698225990397;72
1345883753;4028;Х331МН797;11519478;1775443560000;1775443740000;;legalEntitiesExternalApi;;1.33
1345885325;4213;С923ОТ799;102774;1775445420000;1775446500000;;parkomatika;;17
1345900022;3018;Н264ХВ797;4394277;1775450820000;1775451000000;;androidMobileApp;55.7241372,37.6893225;1.33
1345879795;4030;Х514ЕВ797;6709301;1775433120000;1775434440000;;delimobil;;14
1345901556;4021;У979ЕТ550;1212144;1775451120000;1775484120000;bankCard;iosMobileApp;55.8094083126955,37.5897908952463;366.67
1345895695;6099;Х566ВХ977;10013422;1775449920000;1775450940000;;androidMobileApp;;10.67
1345893873;0305;С065ОВ53;13243239;1775449440000;1775451120000;;yandex;;90
1345878946;4060;Е412ТА777;2012121;1775431260000;1775431680000;;iosMobileApp;55.6306067761555,37.4823923316202;4
1345901807;0405;Е747РС750;9069610;1775451120000;1775451660000;legalEntityAccount;androidMobileApp;;53.34
1345913532;4271;Т793ЕХ977;7248908;1775452680000;1775454480000;;androidMobileApp;;40
1345913807;4097;В244ХТ790;1330581;1775452740000;1775473080000;;iosMobileApp;;226
1345901274;8042;С745ОН790;13195153;1775451060000;1775480460000;;iosMobileApp;55.8022932268076,37.7596509811915;326.67
1345903973;4223;Р061СА797;730071;1775451480000;1775452800000;;iosMobileApp;55.8072042013687,37.6452605096439;27.33
1345881197;4013;Х219ОК797;8147747;1775437260000;1775437800000;;androidMobileApp;;5.33
1345909762;0403;Т964ММ77;792976;1775452260000;1775455860000;;iosMobileApp;;450
1345895528;4070;А936АМ790;6156451;1775449920000;1775453520000;;androidMobileApp;55.9797667,37.4262917;40
1345895369;4236;Х161ХЕ777;15048727;1775449860000;1775483340000;;androidMobileApp;55.7376764,37.5039652;734.33
1345895729;3104;Р423ВТ198;11117973;1775449920000;1775457120000;;androidMobileApp;;233
1345912272;4037;Х963ЕУ977;8656631;1775452560000;1775456160000;;iosMobileApp;;40
1345905488;6048;Т147АХ790;5541563;1775451720000;1775451780000;;yandex;;0.67
1345873499;4236;Е968УК799;8013589;1775424660000;1775426040000;;androidMobileApp;55.7515467,37.500945;22
1345883714;4244;Р180СО799;5709460;1775443560000;1775443680000;;androidMobileApp;55.7543783,37.75274;1
1345909287;0312;Н705ТЕ702;183143;1775452200000;1775455800000;;androidMobileApp;;380
1345893268;4023;Е243КС797;6704165;1775449260000;1775450880000;bankCard;androidMobileApp;55.8215213,37.6457354;17.33
1345896410;4216;О402ЕМ977;5833184;1775450100000;1775450220000;;iosMobileApp;55.7960010772756,37.6026160134109;1
1345907217;4056;Р221ЕХ82;7606673;1775451900000;1775452200000;;iosMobileApp;;2.67
1345910446;3028;Т916МК977;5681888;1775452320000;1775488800000;;androidMobileApp;;405.33
1345896563;0307;К117ВН977;398780;1775450100000;1775453700000;sbp;iosMobileApp;;610
1345895336;0405;В633НР797;6379759;1775449860000;1775457060000;;iosMobileApp;;779.17
1345883168;4022;Х193СЕ790;8096960;1775442660000;1775454300000;;iosMobileApp;55.8185282253617,37.6170960521885;129.33
1345898905;4162;Е889ТВ799;4618666;1775450640000;1775484000000;bankCard;iosMobileApp;;1341
1345900642;0409;О847УУ33;9537268;1775450940000;1775451780000;sms;sms;;103.34
1345910651;0304;Р336КК799;6116417;1775452320000;1775454120000;bankCard;iosMobileApp;;190
1345905792;6048;Х730ЕА790;6444263;1775451720000;1775452200000;;iosMobileApp;;4.67
1345902866;40110;С831УА797;24098203;1775451300000;1775451540000;legalEntityAccount;sms;;6
1345913113;4020;У237КК799;373392;1775452620000;1775454420000;;iosMobileApp;;20
1345910453;0301;О849УХ197;5527760;1775452320000;1775452560000;sbp;iosMobileApp;;19
1345905500;4026;Х359МХ790;3502536;1775451720000;1775484000000;;iosMobileApp;;358.67
1345885818;4069;А240РВ777;194068;1775445900000;1775446680000;sbp;androidMobileApp;;16
1345887364;3208;К866КВ550;1731641;1775446920000;1775447400000;;yandex;;7
1345891900;4096;Х958АО550;1028651;1775448840000;1775482980000;sbp;androidMobileApp;;758.66
1345883098;0404;Р190ВН977;10501504;1775442540000;1775442900000;;androidMobileApp;55.7673451,37.597823;16.67
1345884921;4216;Х083ВР750;1698127;1775445060000;1775445840000;;androidMobileApp;55.7950104,37.6188359;12
1345896790;4017;С201ВС550;560268;1775450160000;1775473140000;;iosMobileApp;;255.33
1345913842;4048;М116ЕК197;1372122;1775452740000;1775456340000;;androidMobileApp;;40
1345903170;3104;Е222КН99;487404;1775451360000;1775453160000;;yandex;;47.33
1345889304;4264;Н557ЕО977;14577550;1775447880000;1775448240000;;yandex;;5
1345883281;4055;Н426НХ797;2988134;1775442840000;1775443800000;;androidMobileApp;55.5842663,37.5904324;10
1345908194;60108;Х032ВА977;5881754;1775452020000;1775452620000;;iosMobileApp;;6
1345876732;70005;Х733ВМ550;11741674;1775427720000;1775428740000;sbp;androidMobileApp;;32
1345887318;70023;Т435ВВ790;1236379;1775446920000;1775447340000;;androidMobileApp;55.7401066,37.5218688;60
1345880166;4065;У698ОК797;3027093;1775434080000;1775434920000;;iosMobileApp;55.8457127,37.4774120166667;8.67
1345891449;0401;Е315ЕА550;5457822;1775448720000;1775449440000;;androidMobileApp;55.7252653,37.5672077;36.67
1345876717;4196;Н855ВЕ550;8416321;1775427660000;1775427780000;;androidMobileApp;55.8914133,37.5161367;1
1345881648;3108;М548АК799;2154667;1775438580000;1775439180000;;androidMobileApp;55.7381662,37.6740121;9
1345872164;4028;Т179АЕ790;6043367;1775423760000;1775452860000;;iosMobileApp;55.7357500081433,37.7276665784536;322.67
